card_no,bill_cyc,pos_dt,cst_id,open_dt,exp_dt,cr_lmt_amt,prev_cr_lmt_amt
1234000000010834,17,2017-02-23 00:00:00,1000004613,2014-02-25 00:00:00,0219,30000.00,0.00
1234000000025865,5,2017-02-23 00:00:00,1000004178,2010-05-14 00:00:00,0520,50000.00,60000.00
1234000000011352,17,2017-02-23 00:00:00,1000003690,2010-10-29 00:00:00,1019,118000.00,177720.00
1234000000025189,5,2017-02-23 00:00:00,1000001497,2009-11-22 00:00:00,1119,78000.00,60000.00
1234000000004107,5,2017-02-23 00:00:00,1000003384,2011-10-10 00:00:00,1021,307000.00,0.00
1234000000022224,10,2017-02-23 00:00:00,1000009950,2014-05-20 00:00:00,0519,107000.00,0.00
1234000000013245,10,2017-02-23 00:00:00,1000010989,2014-11-03 00:00:00,1119,78000.00,0.00
1234000000020214,20,2017-02-23 00:00:00,1000010644,2014-09-01 00:00:00,0919,38000.00,65000.00
1234000000012735,20,2017-02-23 00:00:00,1000002381,2010-05-27 00:00:00,0520,400000.00,200000.00
1234000000006926,20,2017-02-23 00:00:00,1000011747,2015-04-02 00:00:00,0420,140000.00,0.00
1234000000019333,25,2017-02-23 00:00:00,1000005733,2015-04-17 00:00:00,0420,120000.00,220811.00
1234000000011451,17,2017-02-23 00:00:00,1000010362,2014-07-15 00:00:00,0719,138000.00,69000.00
1234000000009547,17,2017-02-23 00:00:00,1000009682,2014-09-28 00:00:00,0919,38000.00,0.00
1234000000005261,5,2017-02-23 00:00:00,1000003268,2009-05-07 00:00:00,0519,46000.00,0.00
1234000000001044,17,2017-02-23 00:00:00,1000012607,2015-08-15 00:00:00,0820,50000.00,0.00
1234000000025435,20,2017-02-23 00:00:00,1000009240,2014-02-11 00:00:00,0219,40000.00,0.00
1234000000014164,10,2017-02-23 00:00:00,1000009969,2016-05-27 00:00:00,0519,90000.00,0.00
1234000000000006,17,2017-02-23 00:00:00,1000012349,2015-07-02 00:00:00,0720,50000.00,207000.00
1234000000021270,20,2017-02-23 00:00:00,1000012339,2015-06-30 00:00:00,0620,61000.00,91000.00
1234000000000622,20,2017-02-23 00:00:00,1000011345,2015-01-23 00:00:00,0120,500000.00,0.00
1234000000015262,20,2017-02-23 00:00:00,1000012506,2015-07-27 00:00:00,0720,50000.00,0.00
1234000000019816,25,2017-02-23 00:00:00,1000002968,2008-09-29 00:00:00,0717,300000.00,260000.00
1234000000022005,10,2017-02-23 00:00:00,1000009628,2014-04-03 00:00:00,0419,50000.00,0.00
1234000000025068,17,2017-02-23 00:00:00,1000012708,2015-09-01 00:00:00,0920,42000.00,0.00
1234000000017495,20,2017-02-23 00:00:00,1000003567,2011-04-24 00:00:00,0421,112000.00,0.00
1234000000019102,17,2017-02-23 00:00:00,1000011591,2015-03-10 00:00:00,0320,130000.00,100000.00
1234000000005824,5,2017-02-23 00:00:00,1000000815,2003-04-08 00:00:00,0517,50000.00,0.00
1234000000027332,20,2017-02-23 00:00:00,1000013065,2015-10-27 00:00:00,1020,750000.00,0.00
1234000000007180,17,2017-02-23 00:00:00,1000010887,2014-10-14 00:00:00,1019,100000.00,0.00
1234000000014373,20,2017-02-23 00:00:00,1000004312,2010-06-24 00:00:00,0617,79000.00,0.00
1234000000014196,20,2017-02-23 00:00:00,1000009486,2014-11-26 00:00:00,1119,53000.00,0.00
1234000000025822,20,2017-02-23 00:00:00,1000002663,2011-04-24 00:00:00,0421,121000.00,0.00
1234000000004347,5,2017-02-23 00:00:00,1000006935,2015-08-26 00:00:00,0820,30000.00,0.00
1234000000007521,20,2017-02-23 00:00:00,1000011264,2014-12-30 00:00:00,1219,49000.00,0.00
1234000000011397,17,2017-02-23 00:00:00,1000012361,2015-07-03 00:00:00,0720,200000.00,0.00
1234000000019288,5,2017-02-23 00:00:00,1000007897,2015-04-21 00:00:00,0420,30000.00,0.00
1234000000021181,17,2017-02-23 00:00:00,1000011000,2014-11-04 00:00:00,1119,46000.00,0.00
1234000000015473,17,2017-02-23 00:00:00,1000010527,2014-09-29 00:00:00,0919,60000.00,0.00
1234000000017284,25,2017-02-23 00:00:00,1000005177,2010-12-27 00:00:00,0617,90000.00,0.00
1234000000008332,25,2017-02-23 00:00:00,1000009561,2014-03-26 00:00:00,0319,15000.00,0.00
1234000000023421,20,2017-02-23 00:00:00,1000009356,2014-02-27 00:00:00,0219,25000.00,0.00
1234000000020204,20,2017-02-23 00:00:00,1000004509,2010-09-21 00:00:00,0920,210000.00,90000.00
1234000000011097,25,2017-02-23 00:00:00,1000008244,2015-12-08 00:00:00,1220,30000.00,0.00
1234000000014604,5,2017-02-23 00:00:00,1000005236,2011-01-13 00:00:00,0121,246000.00,0.00
1234000000020591,5,2017-02-23 00:00:00,1000000047,2014-10-24 00:00:00,1019,170000.00,0.00
1234000000006866,20,2017-02-23 00:00:00,1000005762,2011-09-16 00:00:00,0921,107000.00,86000.00
1234000000013027,17,2017-02-23 00:00:00,1000012000,2015-05-13 00:00:00,0520,300000.00,0.00
1234000000013956,10,2017-02-23 00:00:00,1000009722,2014-11-12 00:00:00,1119,100000.00,0.00
1234000000003327,17,2017-02-23 00:00:00,1000013632,2016-02-05 00:00:00,0221,100000.00,499000.00
1234000000005704,10,2017-02-23 00:00:00,1000005680,2011-05-04 00:00:00,0321,350000.00,0.00
1234000000020917,20,2017-02-23 00:00:00,1000009367,2014-10-23 00:00:00,1019,133000.00,159600.00
1234000000019222,5,2017-02-23 00:00:00,1000008605,2014-11-05 00:00:00,1119,0.00,0.00
1234000000021728,20,2017-02-23 00:00:00,1000012323,2015-06-26 00:00:00,0620,135000.00,0.00
1234000000007673,20,2017-02-23 00:00:00,1000013432,2015-12-23 00:00:00,1220,40000.00,103000.00
1234000000016448,17,2017-02-23 00:00:00,1000013342,2015-12-11 00:00:00,1220,60000.00,0.00
1234000000016578,17,2017-02-23 00:00:00,1000003095,2009-01-14 00:00:00,0119,144000.00,120000.00
1234000000018123,25,2017-02-23 00:00:00,1000002809,2014-03-07 00:00:00,0319,239000.00,0.00
1234000000012268,20,2017-02-23 00:00:00,1000013407,2015-12-21 00:00:00,1220,150000.00,0.00
1234000000010196,20,2017-02-23 00:00:00,1000011747,2015-03-27 00:00:00,0320,140000.00,0.00
1234000000020383,10,2017-02-23 00:00:00,1000010486,2014-08-04 00:00:00,0819,174000.00,0.00
1234000000012238,17,2017-02-23 00:00:00,1000013722,2016-03-09 00:00:00,0321,70000.00,84000.00
1234000000014188,25,2017-02-23 00:00:00,1000003527,2016-03-30 00:00:00,0321,200000.00,0.00
1234000000006696,17,2017-02-23 00:00:00,1000011614,2015-03-12 00:00:00,0320,100000.00,350000.00
1234000000020351,25,2017-02-23 00:00:00,1000003433,2009-07-29 00:00:00,0719,162000.00,0.00
1234000000017371,10,2017-02-23 00:00:00,1000010068,2014-06-04 00:00:00,0619,66000.00,0.00
1234000000027548,17,2017-02-23 00:00:00,1000003601,2015-12-21 00:00:00,1220,94000.00,0.00
1234000000019756,5,2017-02-23 00:00:00,1000004768,2010-10-12 00:00:00,1020,100000.00,50000.00
1234000000024631,10,2017-02-23 00:00:00,1000009250,2014-02-12 00:00:00,0219,100000.00,120000.00
1234000000022659,20,2017-02-23 00:00:00,1000009429,2014-03-10 00:00:00,0319,80000.00,0.00
1234000000011236,17,2017-02-23 00:00:00,1000007759,2015-10-20 00:00:00,1020,28000.00,38000.00
1234000000011646,17,2017-02-23 00:00:00,1000001438,2011-10-13 00:00:00,1021,120000.00,200000.00
1234000000017357,25,2017-02-23 00:00:00,1000002498,2007-04-27 00:00:00,0417,78000.00,88000.00
1234000000025453,20,2017-02-23 00:00:00,1000008228,2015-11-23 00:00:00,1120,45000.00,0.00
1234000000025536,10,2017-02-23 00:00:00,1000003519,2010-08-10 00:00:00,0820,112000.00,78000.00
1234000000025311,5,2017-02-23 00:00:00,1000006454,2011-10-10 00:00:00,1021,60000.00,0.00
1234000000014901,5,2017-02-23 00:00:00,1000004766,2010-10-12 00:00:00,1020,40000.00,70000.00
1234000000015497,25,2017-02-23 00:00:00,1000002299,2009-03-02 00:00:00,0319,31000.00,41000.00
1234000000011995,20,2017-02-23 00:00:00,1000009294,2014-02-21 00:00:00,0219,80000.00,90000.00
1234000000012323,5,2017-02-23 00:00:00,1000005128,2014-09-30 00:00:00,0919,168000.00,0.00
1234000000027287,20,2017-02-23 00:00:00,1000013829,2016-05-25 00:00:00,0521,86000.00,0.00
1234000000025489,10,2017-02-23 00:00:00,1000009840,2014-05-06 00:00:00,0519,60000.00,32000.00
1234000000017813,17,2017-02-23 00:00:00,1000002683,2015-03-24 00:00:00,0320,20000.00,0.00
1234000000007488,20,2017-02-23 00:00:00,1000000581,2009-11-22 00:00:00,1119,206000.00,140000.00
1234000000012564,20,2017-02-23 00:00:00,1000011498,2015-02-25 00:00:00,0220,0.00,0.00
1234000000003492,17,2017-02-23 00:00:00,1000001260,2003-05-16 00:00:00,0517,48000.00,115000.00
1234000000025305,17,2017-02-23 00:00:00,1000003564,2015-07-08 00:00:00,0720,80000.00,0.00
1234000000011870,17,2017-02-23 00:00:00,1000007743,2014-01-02 00:00:00,0120,132000.00,61000.00
1234000000007474,25,2017-02-23 00:00:00,1000004217,2015-07-04 00:00:00,0720,152000.00,0.00
1234000000000349,5,2017-02-23 00:00:00,1000004396,2015-03-17 00:00:00,0320,310000.00,240000.00
1234000000014984,25,2017-02-23 00:00:00,1000003886,2011-04-10 00:00:00,0421,71000.00,0.00
1234000000022420,5,2017-02-23 00:00:00,1000004638,2010-09-16 00:00:00,0920,200000.00,240000.00
1234000000022715,17,2017-02-23 00:00:00,1000013483,2016-01-05 00:00:00,0121,69000.00,0.00
1234000000025974,20,2017-02-23 00:00:00,1000011677,2015-03-20 00:00:00,0320,28000.00,33000.00
1234000000022561,17,2017-02-23 00:00:00,1000003861,2010-01-19 00:00:00,0120,20000.00,0.00
1234000000002730,10,2017-02-23 00:00:00,1000010544,2014-08-15 00:00:00,0819,94000.00,0.00
1234000000013826,20,2017-02-23 00:00:00,1000013409,2015-12-21 00:00:00,1220,65000.00,0.00
1234000000016439,5,2017-02-23 00:00:00,1000003649,2014-10-20 00:00:00,1019,50000.00,10000.00
1234000000018428,17,2017-02-23 00:00:00,1000012151,2015-06-02 00:00:00,0620,89000.00,106800.00
1234000000016193,25,2017-02-23 00:00:00,1000005053,2010-11-29 00:00:00,1120,30000.00,70000.00
1234000000001687,25,2017-02-23 00:00:00,1000000046,2010-02-27 00:00:00,0219,336000.00,240000.00
1234000000017574,20,2017-02-23 00:00:00,1000011862,2015-04-22 00:00:00,0420,56000.00,61000.00
1234000000011148,5,2017-02-23 00:00:00,1000006220,2011-08-16 00:00:00,0821,137000.00,217000.00
1234000000018685,25,2017-02-23 00:00:00,1000007423,2015-04-17 00:00:00,0420,30000.00,80000.00
1234000000004733,20,2017-02-23 00:00:00,1000013597,2016-01-28 00:00:00,0121,30000.00,0.00
1234000000023807,5,2017-02-23 00:00:00,1000004500,2015-05-26 00:00:00,0520,90000.00,180100.00
1234000000011727,10,2017-02-23 00:00:00,1000009987,2014-05-25 00:00:00,0519,66000.00,79000.00
1234000000003110,25,2017-02-23 00:00:00,1000005513,2015-07-26 00:00:00,0720,114000.00,0.00
1234000000012928,20,2017-02-23 00:00:00,1000011350,2015-01-26 00:00:00,0120,65000.00,0.00
1234000000025181,17,2017-02-23 00:00:00,1000007373,2012-06-19 00:00:00,0617,130000.00,64000.00
1234000000023494,25,2017-02-23 00:00:00,1000002466,2014-09-01 00:00:00,0919,70000.00,0.00
1234000000027199,17,2017-02-23 00:00:00,1000009499,2015-12-29 00:00:00,1220,130000.00,0.00
1234000000018738,20,2017-02-23 00:00:00,1000009110,2014-01-22 00:00:00,0119,380000.00,0.00
1234000000016008,25,2017-02-23 00:00:00,1000004569,2010-09-01 00:00:00,0920,188000.00,225600.00
1234000000017942,17,2017-02-23 00:00:00,1000010602,2014-08-25 00:00:00,0819,100000.00,0.00
1234000000019722,20,2017-02-23 00:00:00,1000012485,2015-07-24 00:00:00,0720,50000.00,0.00
1234000000006342,10,2017-02-23 00:00:00,1000009446,2014-12-17 00:00:00,1219,100000.00,0.00
1234000000009140,5,2017-02-23 00:00:00,1000002257,2006-11-08 00:00:00,1121,52000.00,0.00
1234000000000303,5,2017-02-23 00:00:00,1000006470,2011-10-17 00:00:00,1021,36000.00,0.00
1234000000010923,10,2017-02-23 00:00:00,1000010604,2014-08-25 00:00:00,0819,78000.00,223000.00
1234000000018908,5,2017-02-23 00:00:00,1000001838,2006-03-09 00:00:00,0321,70000.00,0.00
1234000000001376,17,2017-02-23 00:00:00,1000013320,2015-12-04 00:00:00,1220,127000.00,167000.00
1234000000004640,17,2017-02-23 00:00:00,1000011599,2015-03-10 00:00:00,0320,90000.00,0.00
1234000000003825,20,2017-02-23 00:00:00,1000009389,2015-03-30 00:00:00,0320,100000.00,0.00
1234000000003249,25,2017-02-23 00:00:00,1000004064,2010-03-31 00:00:00,0320,180000.00,0.00
1234000000027790,10,2017-02-23 00:00:00,1000009694,2014-04-11 00:00:00,0419,440000.00,0.00
1234000000008779,10,2017-02-23 00:00:00,1000010196,2014-06-19 00:00:00,0619,120000.00,0.00
1234000000019140,10,2017-02-23 00:00:00,1000010015,2014-05-28 00:00:00,0519,30000.00,33000.00
1234000000025940,10,2017-02-23 00:00:00,1000000340,2014-09-01 00:00:00,0919,262000.00,0.00
1234000000004257,20,2017-02-23 00:00:00,1000009401,2014-09-25 00:00:00,0919,35000.00,0.00
1234000000016088,10,2017-02-23 00:00:00,1000013577,2016-01-25 00:00:00,0121,78000.00,0.00
1234000000019402,17,2017-02-23 00:00:00,1000001823,2006-02-21 00:00:00,0221,49000.00,49000.00
1234000000021690,17,2017-02-23 00:00:00,1000005921,2011-06-20 00:00:00,0621,140000.00,150000.00
1234000000023498,17,2017-02-23 00:00:00,1000001596,2007-04-12 00:00:00,0417,48000.00,48000.00
1234000000010574,20,2017-02-23 00:00:00,1000013437,2015-12-24 00:00:00,1220,100000.00,0.00
1234000000009453,17,2017-02-23 00:00:00,1000011011,2014-11-06 00:00:00,1119,330000.00,150000.00
1234000000009530,20,2017-02-23 00:00:00,1000013056,2015-10-26 00:00:00,1020,40000.00,0.00
1234000000008584,5,2017-02-23 00:00:00,1000008685,2013-09-13 00:00:00,0919,202000.00,0.00
1234000000009797,5,2017-02-23 00:00:00,1000003947,2010-09-17 00:00:00,0919,215000.00,279500.00
1234000000002560,5,2017-02-23 00:00:00,1000006209,2011-08-10 00:00:00,0821,120000.00,0.00
1234000000001509,25,2017-02-23 00:00:00,1000007291,2012-05-29 00:00:00,0520,72000.00,0.00
1234000000025559,20,2017-02-23 00:00:00,1000011229,2014-12-22 00:00:00,1219,40000.00,0.00
1234000000016399,25,2017-02-23 00:00:00,1000006896,2012-02-29 00:00:00,0222,200000.00,300000.00
1234000000014630,25,2017-02-23 00:00:00,1000006184,2011-08-04 00:00:00,0821,170000.00,100000.00
1234000000012432,20,2017-02-23 00:00:00,1000013186,2015-11-16 00:00:00,1120,80000.00,0.00
1234000000004356,20,2017-02-23 00:00:00,1000006522,2011-11-14 00:00:00,1121,70000.00,0.00
1234000000019203,17,2017-02-23 00:00:00,1000008331,2014-08-05 00:00:00,0819,390000.00,0.00
1234000000001603,5,2017-02-23 00:00:00,1000003722,2016-02-15 00:00:00,0221,50000.00,0.00
1234000000021836,25,2017-02-23 00:00:00,1000000523,2011-05-23 00:00:00,0521,30000.00,50000.00
1234000000011432,17,2017-02-23 00:00:00,1000001343,2011-11-17 00:00:00,1121,200000.00,100000.00
1234000000017918,20,2017-02-23 00:00:00,1000013403,2015-12-21 00:00:00,1220,80000.00,0.00
1234000000008165,10,2017-02-23 00:00:00,1000012194,2015-06-09 00:00:00,0620,66000.00,0.00
1234000000005400,20,2017-02-23 00:00:00,1000012313,2015-06-25 00:00:00,0620,22000.00,22017.00
1234000000003993,10,2017-02-23 00:00:00,1000010536,2014-08-14 00:00:00,0819,60000.00,72000.00
1234000000002766,20,2017-02-23 00:00:00,1000005499,2011-03-24 00:00:00,0321,57000.00,0.00
1234000000021496,17,2017-02-23 00:00:00,1000011941,2015-05-06 00:00:00,0520,60000.00,0.00
1234000000021468,25,2017-02-23 00:00:00,1000000390,2004-07-19 00:00:00,0721,80000.00,0.00
1234000000017272,25,2017-02-23 00:00:00,1000008948,2014-01-03 00:00:00,0119,79000.00,0.00
1234000000002452,20,2017-02-23 00:00:00,1000009201,2014-02-04 00:00:00,0219,32000.00,38400.00
1234000000025858,5,2017-02-23 00:00:00,1000004985,2010-11-16 00:00:00,1120,250000.00,350808.00
1234000000019790,25,2017-02-23 00:00:00,1000005831,2011-06-02 00:00:00,0621,15000.00,0.00
1234000000000270,20,2017-02-23 00:00:00,1000000116,2003-04-04 00:00:00,0717,560000.00,140000.00
1234000000011444,20,2017-02-23 00:00:00,1000012816,2015-09-17 00:00:00,0920,20000.00,0.00
1234000000016314,10,2017-02-23 00:00:00,1000000601,2010-10-26 00:00:00,1020,140000.00,0.00
1234000000015925,25,2017-02-23 00:00:00,1000006033,2014-12-12 00:00:00,1219,46000.00,0.00
1234000000016459,20,2017-02-23 00:00:00,1000012329,2015-06-30 00:00:00,0620,79000.00,0.00
1234000000009313,17,2017-02-23 00:00:00,1000011022,2014-11-10 00:00:00,1119,72000.00,172000.00
1234000000007863,20,2017-02-23 00:00:00,1000002594,2011-04-24 00:00:00,0421,44000.00,0.00
1234000000019018,17,2017-02-23 00:00:00,1000011610,2015-03-12 00:00:00,0320,19000.00,0.00
1234000000006394,10,2017-02-23 00:00:00,1000010635,2014-08-30 00:00:00,0819,60000.00,297133.00
1234000000016425,5,2017-02-23 00:00:00,1000001850,2004-01-20 00:00:00,0121,41000.00,30000.00
1234000000001131,5,2017-02-23 00:00:00,1000002907,2010-05-23 00:00:00,0520,178000.00,0.00
1234000000023237,10,2017-02-23 00:00:00,1000009529,2014-03-21 00:00:00,0319,45000.00,65000.00
1234000000017847,5,2017-02-23 00:00:00,1000009163,2014-02-24 00:00:00,0219,128000.00,178000.00
1234000000001493,20,2017-02-23 00:00:00,1000011084,2014-11-20 00:00:00,1119,56000.00,67000.00
1234000000026609,5,2017-02-23 00:00:00,1000004975,2010-11-12 00:00:00,1120,80000.00,104000.00
1234000000007729,20,2017-02-23 00:00:00,1000005045,2011-03-24 00:00:00,0320,198000.00,200000.00
1234000000008372,25,2017-02-23 00:00:00,1000004474,2010-08-03 00:00:00,0820,95000.00,95000.00
1234000000002731,10,2017-02-23 00:00:00,1000009738,2014-04-21 00:00:00,0419,74000.00,88000.00
1234000000000707,20,2017-02-23 00:00:00,1000006453,2012-07-02 00:00:00,0717,80000.00,61000.00
1234000000027666,20,2017-02-23 00:00:00,1000011205,2014-12-18 00:00:00,1219,136000.00,0.00
1234000000017881,25,2017-02-23 00:00:00,1000006708,2012-01-05 00:00:00,0122,80000.00,0.00
1234000000002450,10,2017-02-23 00:00:00,1000010286,2014-08-24 00:00:00,0819,327000.00,0.00
1234000000018916,17,2017-02-23 00:00:00,1000012723,2015-09-03 00:00:00,0920,30000.00,0.00
1234000000016394,25,2017-02-23 00:00:00,1000003309,2009-05-28 00:00:00,0519,170000.00,0.00
1234000000025486,20,2017-02-23 00:00:00,1000009137,2014-01-29 00:00:00,0119,67000.00,120000.00
1234000000004721,20,2017-02-23 00:00:00,1000004387,2010-07-15 00:00:00,0720,0.00,330000.00
1234000000005938,25,2017-02-23 00:00:00,1000006893,2012-02-28 00:00:00,0222,26000.00,0.00
1234000000025031,17,2017-02-23 00:00:00,1000001578,2006-12-17 00:00:00,1221,360000.00,300000.00
1234000000010048,17,2017-02-23 00:00:00,1000011057,2014-11-15 00:00:00,1119,120000.00,0.00
1234000000007038,5,2017-02-23 00:00:00,1000002870,2011-08-31 00:00:00,0821,52000.00,10000.00
1234000000000414,20,2017-02-23 00:00:00,1000009321,2014-02-24 00:00:00,0219,200000.00,252436.00
1234000000020010,17,2017-02-23 00:00:00,1000005981,2011-06-28 00:00:00,0619,60000.00,0.00
1234000000019904,5,2017-02-23 00:00:00,1000001165,2010-09-14 00:00:00,0919,368000.00,0.00
1234000000001185,17,2017-02-23 00:00:00,1000011014,2016-02-08 00:00:00,0219,66000.00,266000.00
1234000000009495,20,2017-02-23 00:00:00,1000009028,2014-01-27 00:00:00,0119,15000.00,0.00
1234000000016603,17,2017-02-23 00:00:00,1000004633,2010-09-16 00:00:00,0920,664000.00,500000.00
1234000000008260,20,2017-02-23 00:00:00,1000003804,2009-12-24 00:00:00,1219,238000.00,295940.00
1234000000026222,20,2017-02-23 00:00:00,1000010632,2014-08-29 00:00:00,0819,93000.00,0.00
1234000000002741,20,2017-02-23 00:00:00,1000012861,2015-09-24 00:00:00,0920,40000.00,0.00
1234000000000795,17,2017-02-23 00:00:00,1000013621,2016-02-03 00:00:00,0221,33000.00,0.00
1234000000010753,5,2017-02-23 00:00:00,1000005227,2011-01-11 00:00:00,0121,54000.00,38000.00
1234000000015095,5,2017-02-23 00:00:00,1000003569,2009-09-11 00:00:00,0919,120000.00,100000.00
1234000000001117,25,2017-02-23 00:00:00,1000002502,2014-01-29 00:00:00,0119,186000.00,246000.00
1234000000003312,10,2017-02-23 00:00:00,1000009813,2016-06-27 00:00:00,0619,80000.00,0.00
1234000000012418,5,2017-02-23 00:00:00,1000006939,2014-10-28 00:00:00,1019,36000.00,0.00
1234000000013585,20,2017-02-23 00:00:00,1000011844,2015-04-18 00:00:00,0420,70000.00,91000.00
1234000000023859,17,2017-02-23 00:00:00,1000011142,2014-12-04 00:00:00,1219,150000.00,165000.00
1234000000021593,17,2017-02-23 00:00:00,1000003514,2011-04-24 00:00:00,0421,101000.00,131000.00
1234000000009200,25,2017-02-23 00:00:00,1000003303,2011-04-10 00:00:00,0421,79000.00,0.00
1234000000022996,20,2017-02-23 00:00:00,1000007019,2012-03-23 00:00:00,0322,46000.00,32000.00
1234000000000428,5,2017-02-23 00:00:00,1000002089,2006-12-17 00:00:00,1221,420000.00,460000.00
1234000000019718,5,2017-02-23 00:00:00,1000006963,2012-03-15 00:00:00,0322,49000.00,119000.00
1234000000025213,20,2017-02-23 00:00:00,1000013377,2015-12-16 00:00:00,1220,31000.00,0.00
1234000000024057,5,2017-02-23 00:00:00,1000004350,2010-07-08 00:00:00,0720,100000.00,0.00
1234000000014454,20,2017-02-23 00:00:00,1000008851,2015-06-11 00:00:00,0620,76000.00,0.00
1234000000000884,25,2017-02-23 00:00:00,1000000233,2016-03-21 00:00:00,0319,120000.00,0.00
1234000000017267,17,2017-02-23 00:00:00,1000011151,2014-12-08 00:00:00,1219,93000.00,0.00
1234000000012310,20,2017-02-23 00:00:00,1000010936,2014-10-21 00:00:00,1019,70000.00,0.00
1234000000006229,20,2017-02-23 00:00:00,1000003793,2009-12-22 00:00:00,1219,300000.00,500000.00
1234000000015358,17,2017-02-23 00:00:00,1000005619,2014-02-21 00:00:00,0219,91000.00,111000.00
1234000000016284,10,2017-02-23 00:00:00,1000010226,2014-06-23 00:00:00,0619,30000.00,0.00
1234000000014928,5,2017-02-23 00:00:00,1000006942,2012-03-12 00:00:00,0322,275000.00,285000.00
1234000000020932,20,2017-02-23 00:00:00,1000011687,2015-03-21 00:00:00,0320,50000.00,0.00
1234000000005170,17,2017-02-23 00:00:00,1000013709,2016-03-04 00:00:00,0321,75000.00,0.00
1234000000011511,5,2017-02-23 00:00:00,1000004094,2010-04-08 00:00:00,0420,50000.00,0.00
1234000000018312,20,2017-02-23 00:00:00,1000002548,2009-11-22 00:00:00,1119,145000.00,215000.00
1234000000010778,10,2017-02-23 00:00:00,1000010086,2014-12-24 00:00:00,1219,30000.00,0.00
1234000000006068,20,2017-02-23 00:00:00,1000005030,2010-11-24 00:00:00,1120,115000.00,328000.00
1234000000009997,20,2017-02-23 00:00:00,1000012490,2015-07-24 00:00:00,0720,100000.00,0.00
1234000000027072,25,2017-02-23 00:00:00,1000004844,2010-10-26 00:00:00,1020,224000.00,0.00
1234000000027908,25,2017-02-23 00:00:00,1000007457,2016-03-29 00:00:00,0321,121000.00,0.00
1234000000018875,17,2017-02-23 00:00:00,1000013644,2016-02-26 00:00:00,0221,30000.00,50000.00
1234000000016018,25,2017-02-23 00:00:00,1000008744,2014-12-19 00:00:00,1219,258000.00,0.00
1234000000000206,17,2017-02-23 00:00:00,1000011526,2015-03-02 00:00:00,0320,97000.00,116400.00
1234000000025029,20,2017-02-23 00:00:00,1000000238,2010-05-23 00:00:00,0520,115000.00,80000.00
1234000000009304,5,2017-02-23 00:00:00,1000007577,2012-07-26 00:00:00,0717,33000.00,0.00
1234000000000172,20,2017-02-23 00:00:00,1000009041,2014-10-01 00:00:00,1019,26000.00,0.00
1234000000008690,17,2017-02-23 00:00:00,1000010385,2014-09-15 00:00:00,0919,200000.00,10000.00
1234000000023870,25,2017-02-23 00:00:00,1000006284,2015-10-02 00:00:00,1020,320000.00,0.00
1234000000013188,25,2017-02-23 00:00:00,1000001599,2016-05-04 00:00:00,0521,210000.00,0.00
1234000000018631,17,2017-02-23 00:00:00,1000003410,2014-12-08 00:00:00,1219,150000.00,0.00
1234000000026317,20,2017-02-23 00:00:00,1000010948,2014-10-24 00:00:00,1019,84000.00,0.00
1234000000004362,25,2017-02-23 00:00:00,1000004327,2010-06-30 00:00:00,0617,79000.00,149000.00
1234000000000822,20,2017-02-23 00:00:00,1000011636,2015-03-16 00:00:00,0320,30000.00,0.00
1234000000005146,17,2017-02-23 00:00:00,1000011929,2015-05-01 00:00:00,0520,29000.00,0.00
1234000000026546,17,2017-02-23 00:00:00,1000012560,2015-08-06 00:00:00,0820,30000.00,103000.00
1234000000010385,20,2017-02-23 00:00:00,1000011347,2015-02-23 00:00:00,0220,106000.00,206000.00
1234000000012900,17,2017-02-23 00:00:00,1000009598,2014-03-31 00:00:00,0319,16000.00,0.00
1234000000012993,17,2017-02-23 00:00:00,1000011416,2015-02-09 00:00:00,0220,40000.00,0.00
1234000000013975,5,2017-02-23 00:00:00,1000006034,2011-07-11 00:00:00,0721,77000.00,0.00
1234000000010116,25,2017-02-23 00:00:00,1000008120,2015-11-20 00:00:00,1120,30000.00,0.00
1234000000006931,20,2017-02-23 00:00:00,1000011469,2015-02-18 00:00:00,0220,32000.00,52000.00
1234000000021380,20,2017-02-23 00:00:00,1000004711,2010-09-29 00:00:00,0920,136000.00,0.00
1234000000015148,17,2017-02-23 00:00:00,1000011531,2015-03-02 00:00:00,0320,50000.00,0.00
1234000000021320,20,2017-02-23 00:00:00,1000000517,2010-06-05 00:00:00,0620,50000.00,0.00
1234000000023649,17,2017-02-23 00:00:00,1000009534,2014-03-22 00:00:00,0319,65000.00,84500.00
1234000000001428,20,2017-02-23 00:00:00,1000000538,2003-04-03 00:00:00,0421,85000.00,70000.00
1234000000002990,10,2017-02-23 00:00:00,1000001626,2014-01-09 00:00:00,0119,200000.00,0.00
1234000000003290,10,2017-02-23 00:00:00,1000010818,2014-10-03 00:00:00,1019,50000.00,0.00
1234000000024265,17,2017-02-23 00:00:00,1000012771,2015-09-10 00:00:00,0920,300000.00,0.00
1234000000003158,20,2017-02-23 00:00:00,1000009021,2014-01-07 00:00:00,0119,293000.00,0.00
1234000000018107,17,2017-02-23 00:00:00,1000013100,2015-11-02 00:00:00,1120,100000.00,0.00
1234000000021731,10,2017-02-23 00:00:00,1000010607,2014-08-25 00:00:00,0819,100000.00,0.00
1234000000004916,10,2017-02-23 00:00:00,1000010209,2016-02-01 00:00:00,0221,52000.00,150000.00
1234000000006472,20,2017-02-23 00:00:00,1000005491,2014-12-19 00:00:00,1219,0.00,0.00
1234000000025672,17,2017-02-23 00:00:00,1000001582,2010-05-25 00:00:00,0520,112500.00,142500.00
